customer_id,customer_name,city,state,registration_date,customer_segment
CUS007011,Kavya Singh,Delhi,Maharashtra,2022-11-04,Business
CUS007012,Ishita Mehta,Mumbai,Gujarat,2025-12-30,Enterprise
CUS007013,Vikram Malhotra,Hyderabad,Gujarat,2024-06-30,Enterprise
CUS007014,Karan Kapoor,Mumbai,Rajasthan,2025-03-12,Enterprise
CUS007015,Aisha Singh,Ahmedabad,Maharashtra,2023-04-06,Enterprise
CUS007016,Kavya Malhotra,Hyderabad,Tamil Nadu,2025-04-14,Retail
CUS007017,Aditya Patel,Jaipur,Tamil Nadu,2024-06-16,Retail
CUS007018,Priya Gupta,Pune,Maharashtra,2025-06-21,Business
CUS007019,Karan Singh,Kolkata,West Bengal,2025-03-15,Business
CUS007020,Rahul Mehta,Bengaluru,Rajasthan,2025-04-09,Business
CUS007021,Meera Verma,Lucknow,Uttar Pradesh,2024-10-07,Enterprise
CUS007022,Karan Malhotra,Mumbai,West Bengal,2025-02-08,Enterprise
CUS007023,Rahul Jain,Pune,Maharashtra,2025-01-31,Enterprise
CUS007024,Arjun Sharma,Pune,Maharashtra,2023-06-08,Retail
CUS007025,Nikhil Mehta,Ahmedabad,Uttar Pradesh,2022-04-29,Business
CUS007026,Rohan Gupta,Mumbai,Tamil Nadu,2024-09-27,Business
CUS007027,Simran Gupta,Mumbai,Telangana,2025-04-08,Retail
CUS007028,Simran Mehta,Kolkata,Maharashtra,2025-07-19,Enterprise
CUS007029,Aarav Kapoor,Pune,Maharashtra,2025-12-31,Business
CUS007030,Meera Kapoor,Kolkata,Delhi,2023-07-13,Retail
CUS007031,Rohan Joshi,Hyderabad,Uttar Pradesh,2024-03-18,Business
CUS007032,Meera Jain,Lucknow,Telangana,2024-11-23,Retail
CUS007033,Vivaan Gupta,Mumbai,West Bengal,2022-09-12,Enterprise
CUS007034,Karan Jain,Chennai,Maharashtra,2023-01-04,Enterprise
CUS007035,Ananya Verma,Bengaluru,Karnataka,2023-11-02,Retail
CUS007036,Aisha Joshi,Chennai,West Bengal,2025-10-24,Business
CUS007037,Vikram Joshi,Bengaluru,Telangana,2026-01-19,Retail
CUS007038,Sneha Gupta,Jaipur,West Bengal,2023-10-23,Retail
CUS007039,Ananya Patel,Pune,Telangana,2025-12-22,Enterprise
CUS007040,Simran Joshi,Lucknow,Maharashtra,2023-06-10,Retail
CUS007041,Vikram Joshi,Mumbai,Delhi,2024-11-10,Retail
CUS007042,Aisha Patel,Lucknow,Uttar Pradesh,2022-03-14,Business
CUS007043,Neha Mehta,Ahmedabad,Gujarat,2025-05-22,Business
CUS007044,Neha Joshi,Delhi,Maharashtra,2024-07-29,Retail
CUS007045,Rohan Verma,Bengaluru,Tamil Nadu,2024-03-09,Business
CUS007046,Nikhil Singh,Pune,Karnataka,2022-11-11,Business
CUS007047,Ananya Mehta,Lucknow,Tamil Nadu,2026-01-04,Retail
CUS007048,Meera Gupta,Jaipur,West Bengal,2026-01-30,Enterprise
CUS007049,Sneha Joshi,Bengaluru,Tamil Nadu,2026-02-02,Retail
CUS007050,Vikram Kapoor,Mumbai,Maharashtra,2025-09-16,Business
CUS007051,Rohan Kapoor,Bengaluru,Uttar Pradesh,2023-09-02,Business
CUS007052,Sneha Verma,Ahmedabad,Maharashtra,2023-01-11,Enterprise
CUS007053,Sneha Patel,Hyderabad,Uttar Pradesh,2025-11-29,Enterprise
CUS007054,Amit Singh,Ahmedabad,Karnataka,2022-08-08,Enterprise
CUS007055,Sneha Jain,Kolkata,Tamil Nadu,2024-03-18,Enterprise
CUS007056,Ishita Verma,Bengaluru,Uttar Pradesh,2022-03-20,Enterprise
CUS007057,Kavya Patel,Lucknow,Tamil Nadu,2024-03-16,Business
CUS007058,Ananya Sharma,Pune,Gujarat,2023-02-16,Business
CUS007059,Rahul Patel,Pune,Tamil Nadu,2025-10-22,Retail
CUS007060,Sneha Verma,Pune,West Bengal,2024-11-11,Business
CUS007061,Vivaan Verma,Jaipur,Maharashtra,2022-07-05,Retail
CUS007062,Meera Singh,Kolkata,Karnataka,2025-05-22,Business
CUS007063,Meera Jain,Kolkata,Delhi,2025-05-04,Business
CUS007064,Simran Kapoor,Ahmedabad,West Bengal,2024-08-01,Business
CUS007065,Vivaan Gupta,Chennai,Telangana,2024-11-24,Enterprise
CUS007066,Simran Sharma,Kolkata,Maharashtra,2023-01-09,Enterprise
CUS007067,Simran Malhotra,Ahmedabad,Uttar Pradesh,2025-05-16,Retail
CUS007068,Kavya Verma,Jaipur,Delhi,2024-09-06,Retail
CUS007069,Vivaan Jain,Lucknow,Karnataka,2023-03-21,Enterprise
CUS007070,Arjun Singh,Delhi,Gujarat,2024-11-09,Enterprise
CUS007071,Ananya Joshi,Hyderabad,Gujarat,2022-02-10,Retail
CUS007072,Aditya Singh,Ahmedabad,Rajasthan,2025-01-02,Business
CUS007073,Aditya Gupta,Kolkata,West Bengal,2022-06-21,Enterprise
CUS007074,Rahul Malhotra,Mumbai,Rajasthan,2023-06-29,Retail
CUS007075,Meera Patel,Lucknow,Tamil Nadu,2024-04-27,Retail
CUS007076,Vikram Mehta,Chennai,Tamil Nadu,2025-02-16,Enterprise
CUS007077,Rohan Jain,Bengaluru,Tamil Nadu,2024-01-11,Retail
CUS007078,Pooja Gupta,Jaipur,West Bengal,2025-09-30,Retail
CUS007079,Aisha Singh,Pune,Delhi,2022-10-30,Enterprise
CUS007080,Rohan Malhotra,Bengaluru,Karnataka,2024-01-01,Retail
CUS007081,Pooja Joshi,Jaipur,Uttar Pradesh,2024-10-16,Retail
CUS007082,Meera Singh,Chennai,Uttar Pradesh,2025-08-21,Business
CUS007083,Ishita Joshi,Delhi,Gujarat,2024-12-13,Enterprise
CUS007084,Ishita Joshi,Hyderabad,Gujarat,2023-07-22,Enterprise
CUS007085,Meera Gupta,Pune,West Bengal,2025-11-02,Retail
CUS007086,Nikhil Singh,Mumbai,Maharashtra,2022-09-09,Enterprise
CUS007087,Meera Sharma,Jaipur,Rajasthan,2022-04-11,Enterprise
CUS007088,Vikram Gupta,Ahmedabad,Telangana,2023-12-20,Retail
CUS007089,Kavya Kapoor,Mumbai,Maharashtra,2023-10-18,Enterprise
CUS007090,Aarav Patel,Pune,Rajasthan,2025-08-07,Enterprise
CUS007091,Aisha Joshi,Lucknow,West Bengal,2023-06-17,Business
CUS007092,Vikram Mehta,Mumbai,Uttar Pradesh,2023-03-11,Business
CUS007093,Pooja Kapoor,Ahmedabad,Gujarat,2023-02-02,Business
CUS007094,Ishita Mehta,Chennai,Karnataka,2023-03-26,Retail
CUS007095,Ishita Joshi,Kolkata,Telangana,2025-03-21,Business
CUS007096,Priya Singh,Kolkata,Uttar Pradesh,2022-10-30,Retail
CUS007097,Aisha Jain,Jaipur,Maharashtra,2025-06-15,Retail
CUS007098,Meera Sharma,Delhi,Karnataka,2024-09-20,Business
CUS007099,Ananya Kapoor,Kolkata,Karnataka,2023-08-14,Business
CUS007100,Vivaan Gupta,Delhi,Maharashtra,2025-05-14,Business
CUS007101,Aarav Gupta,Pune,Telangana,2024-08-27,Retail
CUS007102,Aisha Sharma,Lucknow,West Bengal,2025-08-06,Enterprise
CUS007103,Aisha Jain,Lucknow,Maharashtra,2023-07-07,Business
CUS007104,Simran Joshi,Kolkata,Karnataka,2024-04-19,Business
CUS007105,Aarav Malhotra,Jaipur,Tamil Nadu,2025-04-04,Retail
CUS007106,Amit Kapoor,Mumbai,West Bengal,2023-09-03,Business
CUS007107,Priya Mehta,Ahmedabad,Tamil Nadu,2023-02-24,Enterprise
CUS007108,Karan Kapoor,Jaipur,Tamil Nadu,2024-12-09,Business
CUS007109,Ishita Kapoor,Lucknow,Tamil Nadu,2025-09-02,Business
CUS007110,Karan Patel,Bengaluru,Maharashtra,2025-07-17,Enterprise
CUS007111,Pooja Verma,Hyderabad,Telangana,2026-01-20,Enterprise
CUS007112,Sneha Patel,Ahmedabad,Karnataka,2025-03-02,Business
CUS007113,Rohan Gupta,Kolkata,Telangana,2024-09-04,Business
CUS007114,Vikram Verma,Bengaluru,West Bengal,2025-08-04,Retail
CUS007115,Aditya Jain,Bengaluru,Rajasthan,2023-07-16,Enterprise
CUS007116,Karan Joshi,Chennai,Gujarat,2022-05-29,Enterprise
CUS007117,Aditya Kapoor,Lucknow,Rajasthan,2024-08-18,Business
CUS007118,Meera Joshi,Lucknow,Rajasthan,2023-03-29,Retail
CUS007119,Rohan Malhotra,Pune,Maharashtra,2022-05-03,Business
CUS007120,Simran Sharma,Chennai,Telangana,2023-12-20,Enterprise
CUS007121,Arjun Joshi,Bengaluru,Gujarat,2023-10-22,Enterprise
CUS007122,Meera Verma,Pune,Tamil Nadu,2026-02-02,Enterprise
CUS007123,Aditya Malhotra,Bengaluru,Telangana,2023-09-13,Retail
CUS007124,Ishita Mehta,Delhi,West Bengal,2022-07-31,Retail
CUS007125,Ananya Malhotra,Bengaluru,Karnataka,2022-04-24,Business
CUS007126,Kavya Singh,Bengaluru,Tamil Nadu,2023-02-03,Enterprise
CUS007127,Meera Malhotra,Kolkata,Tamil Nadu,2025-04-13,Enterprise
CUS007128,Pooja Sharma,Lucknow,Gujarat,2022-11-17,Enterprise
CUS007129,Rohan Patel,Lucknow,Gujarat,2022-01-01,Enterprise
CUS007130,Vikram Kapoor,Kolkata,Tamil Nadu,2025-07-20,Business
CUS007131,Nikhil Kapoor,Delhi,West Bengal,2023-01-25,Business
CUS007132,Aisha Singh,Pune,Uttar Pradesh,2024-08-18,Business
CUS007133,Priya Malhotra,Jaipur,Karnataka,2024-06-14,Business
CUS007134,Aisha Sharma,Lucknow,West Bengal,2025-09-08,Enterprise
CUS007135,Vikram Kapoor,Chennai,Tamil Nadu,2022-01-23,Retail
CUS007136,Ishita Verma,Chennai,Maharashtra,2024-06-27,Enterprise
CUS007137,Rahul Malhotra,Ahmedabad,Delhi,2025-06-02,Enterprise
CUS007138,Aarav Patel,Pune,West Bengal,2025-06-07,Retail
CUS007139,Rohan Jain,Ahmedabad,Tamil Nadu,2022-10-30,Business
CUS007140,Nikhil Jain,Chennai,Telangana,2024-03-01,Retail
CUS007141,Aarav Gupta,Lucknow,Telangana,2025-10-05,Retail
CUS007142,Meera Mehta,Kolkata,Maharashtra,2022-05-19,Business
CUS007143,Karan Gupta,Bengaluru,Uttar Pradesh,2025-02-02,Enterprise
CUS007144,Karan Jain,Hyderabad,Tamil Nadu,2025-02-07,Retail
CUS007145,Simran Kapoor,Kolkata,Maharashtra,2024-11-02,Enterprise
CUS007146,Nikhil Verma,Pune,West Bengal,2023-11-06,Enterprise
CUS007147,Kavya Singh,Jaipur,Maharashtra,2024-01-17,Retail
CUS007148,Sneha Gupta,Lucknow,West Bengal,2022-10-18,Business
CUS007149,Nikhil Singh,Lucknow,Tamil Nadu,2022-03-10,Business
CUS007150,Aarav Gupta,Mumbai,Karnataka,2022-04-04,Business
CUS007151,Amit Mehta,Kolkata,Delhi,2022-05-13,Retail
CUS007152,Pooja Patel,Chennai,Gujarat,2025-01-26,Retail
CUS007153,Pooja Joshi,Pune,Delhi,2024-09-17,Enterprise
CUS007154,Kavya Singh,Kolkata,Uttar Pradesh,2025-02-14,Retail
CUS007155,Arjun Verma,Lucknow,Delhi,2023-09-28,Retail
CUS007156,Priya Joshi,Mumbai,West Bengal,2023-05-10,Retail
CUS007157,Aisha Singh,Lucknow,Maharashtra,2024-12-19,Business
CUS007158,Nikhil Singh,Pune,Gujarat,2025-02-19,Business
CUS007159,Nikhil Singh,Ahmedabad,Rajasthan,2022-09-11,Business
CUS007160,Karan Jain,Bengaluru,Rajasthan,2024-03-19,Business
CUS007161,Kavya Mehta,Pune,Gujarat,2024-08-30,Business
CUS007162,Meera Gupta,Lucknow,Tamil Nadu,2024-07-08,Retail
CUS007163,Kavya Verma,Mumbai,Maharashtra,2023-10-15,Enterprise
CUS007164,Karan Joshi,Delhi,Tamil Nadu,2022-01-25,Business
CUS007165,Vivaan Jain,Chennai,Rajasthan,2025-08-26,Enterprise
CUS007166,Nikhil Kapoor,Mumbai,Maharashtra,2025-07-10,Enterprise
CUS007167,Kavya Gupta,Jaipur,West Bengal,2022-11-06,Retail
CUS007168,Kavya Joshi,Jaipur,Telangana,2024-01-07,Business
CUS007169,Rahul Sharma,Jaipur,Maharashtra,2022-11-10,Business
CUS007170,Arjun Sharma,Hyderabad,Maharashtra,2024-01-28,Retail
CUS007171,Karan Verma,Lucknow,Karnataka,2022-08-28,Business
CUS007172,Sneha Sharma,Jaipur,Maharashtra,2024-05-26,Enterprise
CUS007173,Arjun Patel,Chennai,Tamil Nadu,2025-07-13,Business
CUS007174,Aisha Patel,Bengaluru,Telangana,2022-02-04,Enterprise
CUS007175,Neha Joshi,Chennai,Maharashtra,2022-03-28,Retail
CUS007176,Ishita Gupta,Jaipur,Telangana,2022-03-11,Enterprise
CUS007177,Pooja Malhotra,Delhi,Delhi,2025-07-06,Business
CUS007178,Aarav Mehta,Lucknow,Uttar Pradesh,2025-10-28,Retail
CUS007179,Sneha Verma,Lucknow,Telangana,2025-07-01,Retail
CUS007180,Kavya Mehta,Chennai,Rajasthan,2022-03-25,Enterprise
CUS007181,Priya Mehta,Bengaluru,Rajasthan,2023-03-22,Business
CUS007182,Ishita Joshi,Delhi,Delhi,2023-09-16,Business
CUS007183,Kavya Kapoor,Mumbai,West Bengal,2022-03-20,Enterprise
CUS007184,Priya Singh,Chennai,Maharashtra,2023-08-31,Enterprise
CUS007185,Rohan Verma,Hyderabad,Uttar Pradesh,2025-07-15,Enterprise
CUS007186,Aisha Mehta,Bengaluru,Uttar Pradesh,2022-03-14,Retail
CUS007187,Vivaan Verma,Chennai,Karnataka,2025-04-26,Enterprise
CUS007188,Pooja Sharma,Hyderabad,Rajasthan,2025-01-18,Enterprise
CUS007189,Aisha Joshi,Delhi,Tamil Nadu,2022-08-02,Business
CUS007190,Aarav Malhotra,Ahmedabad,Maharashtra,2024-06-15,Retail
CUS007191,Simran Malhotra,Jaipur,West Bengal,2023-03-08,Retail
CUS007192,Vikram Sharma,Lucknow,Rajasthan,2022-08-25,Business
CUS007193,Aisha Kapoor,Jaipur,Maharashtra,2023-04-02,Retail
CUS007194,Priya Kapoor,Hyderabad,Gujarat,2025-05-19,Retail
CUS007195,Rohan Kapoor,Mumbai,Tamil Nadu,2022-04-22,Retail
CUS007196,Sneha Verma,Chennai,Telangana,2024-04-17,Business
CUS007197,Rahul Gupta,Kolkata,Karnataka,2022-08-17,Retail
CUS007198,Meera Singh,Ahmedabad,Maharashtra,2022-09-18,Business
CUS007199,Sneha Malhotra,Jaipur,West Bengal,2024-03-19,Retail
CUS007200,Rohan Malhotra,Chennai,West Bengal,2025-08-01,Enterprise
CUS007201,Ishita Joshi,Hyderabad,Tamil Nadu,2022-03-18,Enterprise
CUS007202,Vivaan Malhotra,Jaipur,Uttar Pradesh,2024-07-13,Retail
CUS007203,Karan Singh,Bengaluru,Maharashtra,2023-11-21,Business
CUS007204,Arjun Mehta,Pune,Telangana,2022-12-20,Business
CUS007205,Aditya Verma,Hyderabad,West Bengal,2022-06-29,Business
CUS007206,Kavya Sharma,Hyderabad,Telangana,2022-08-03,Business
CUS007207,Rohan Mehta,Hyderabad,Telangana,2023-12-08,Enterprise
CUS007208,Nikhil Jain,Lucknow,Gujarat,2025-05-05,Business
CUS007209,Meera Verma,Mumbai,Uttar Pradesh,2022-08-23,Retail
CUS007210,Karan Kapoor,Pune,Telangana,2025-05-03,Enterprise
CUS007211,Vikram Mehta,Delhi,Maharashtra,2025-05-19,Retail
CUS007212,Pooja Singh,Kolkata,Karnataka,2025-05-01,Business
CUS007213,Kavya Jain,Hyderabad,Delhi,2024-08-31,Enterprise
CUS007214,Aisha Sharma,Kolkata,Telangana,2025-09-13,Enterprise
CUS007215,Arjun Verma,Ahmedabad,Telangana,2023-07-08,Retail
CUS007216,Rohan Mehta,Mumbai,Karnataka,2023-12-23,Retail
CUS007217,Ishita Jain,Chennai,Tamil Nadu,2023-12-01,Business
CUS007218,Aditya Kapoor,Bengaluru,Delhi,2024-05-31,Enterprise
CUS007219,Rahul Patel,Bengaluru,Rajasthan,2023-06-08,Retail
CUS007220,Meera Gupta,Mumbai,Maharashtra,2025-03-24,Enterprise
CUS007221,Meera Verma,Delhi,Tamil Nadu,2022-10-17,Business
CUS007222,Kavya Sharma,Chennai,Gujarat,2025-01-13,Enterprise
CUS007223,Vivaan Kapoor,Hyderabad,Rajasthan,2022-12-19,Enterprise
CUS007224,Aarav Joshi,Delhi,West Bengal,2022-05-28,Retail
CUS007225,Sneha Singh,Bengaluru,Telangana,2022-03-08,Enterprise
CUS007226,Rohan Malhotra,Bengaluru,West Bengal,2024-12-20,Retail
CUS007227,Priya Jain,Ahmedabad,West Bengal,2022-11-21,Business
CUS007228,Priya Singh,Delhi,Gujarat,2022-09-14,Business
CUS007229,Karan Mehta,Kolkata,Telangana,2024-06-08,Enterprise
CUS007230,Kavya Kapoor,Jaipur,Maharashtra,2025-04-04,Enterprise
CUS007231,Ishita Mehta,Jaipur,West Bengal,2025-08-04,Enterprise
CUS007232,Karan Verma,Lucknow,Delhi,2025-03-23,Business
CUS007233,Neha Malhotra,Lucknow,Karnataka,2022-05-30,Retail
CUS007234,Aisha Joshi,Chennai,West Bengal,2022-11-18,Enterprise
CUS007235,Sneha Mehta,Jaipur,Telangana,2025-12-23,Enterprise
CUS007236,Aarav Gupta,Bengaluru,Gujarat,2025-08-22,Business
CUS007237,Karan Kapoor,Bengaluru,Delhi,2022-03-07,Retail
CUS007238,Aditya Mehta,Mumbai,Karnataka,2022-08-08,Business
CUS007239,Karan Malhotra,Pune,Tamil Nadu,2023-05-14,Business
CUS007240,Vivaan Singh,Jaipur,Rajasthan,2023-03-30,Retail
CUS007241,Ananya Patel,Chennai,Maharashtra,2024-11-14,Retail
CUS007242,Arjun Mehta,Ahmedabad,Telangana,2025-01-12,Retail
CUS007243,Rohan Singh,Ahmedabad,Delhi,2025-01-06,Retail
CUS007244,Arjun Malhotra,Bengaluru,Rajasthan,2024-12-18,Enterprise
CUS007245,Amit Gupta,Bengaluru,Maharashtra,2022-08-14,Business
CUS007246,Neha Singh,Lucknow,West Bengal,2025-01-19,Retail
CUS007247,Meera Joshi,Bengaluru,Telangana,2022-06-27,Business
CUS007248,Simran Patel,Pune,Gujarat,2024-05-23,Retail
CUS007249,Nikhil Mehta,Delhi,Karnataka,2026-01-05,Business
CUS007250,Meera Sharma,Hyderabad,Gujarat,2022-03-19,Retail
CUS007251,Aisha Jain,Delhi,Telangana,2024-10-09,Enterprise
CUS007252,Amit Jain,Delhi,Tamil Nadu,2022-08-03,Enterprise
CUS007253,Pooja Jain,Ahmedabad,Maharashtra,2023-05-17,Business
CUS007254,Vivaan Mehta,Delhi,Maharashtra,2022-05-04,Enterprise
CUS007255,Ishita Sharma,Mumbai,Tamil Nadu,2024-09-10,Enterprise
CUS007256,Simran Joshi,Pune,Gujarat,2022-10-06,Enterprise
CUS007257,Amit Kapoor,Mumbai,Maharashtra,2025-03-01,Enterprise
CUS007258,Vikram Gupta,Delhi,Gujarat,2024-12-23,Business
CUS007259,Aisha Gupta,Pune,Rajasthan,2023-03-16,Business
CUS007260,Pooja Patel,Ahmedabad,Rajasthan,2025-10-11,Retail
CUS007261,Arjun Verma,Pune,West Bengal,2023-04-08,Business
CUS007262,Ananya Sharma,Jaipur,West Bengal,2022-06-19,Business
CUS007263,Ananya Malhotra,Pune,Karnataka,2025-06-21,Retail
CUS007264,Amit Jain,Pune,Maharashtra,2023-11-30,Enterprise
CUS007265,Sneha Jain,Ahmedabad,Maharashtra,2024-09-14,Retail
CUS007266,Rohan Verma,Kolkata,Telangana,2024-11-17,Business
CUS007267,Karan Malhotra,Jaipur,Rajasthan,2024-12-20,Enterprise
CUS007268,Rohan Patel,Bengaluru,Delhi,2024-08-03,Retail
CUS007269,Pooja Patel,Chennai,Delhi,2022-11-09,Enterprise
CUS007270,Ananya Jain,Delhi,Uttar Pradesh,2024-07-17,Enterprise
CUS007271,Rohan Gupta,Hyderabad,Maharashtra,2022-08-18,Business
CUS007272,Simran Singh,Jaipur,Telangana,2024-09-29,Business
CUS007273,Ishita Singh,Mumbai,Rajasthan,2025-01-04,Business
CUS007274,Ishita Gupta,Lucknow,Telangana,2024-07-19,Enterprise
CUS007275,Vivaan Sharma,Kolkata,Uttar Pradesh,2022-12-22,Enterprise
CUS007276,Neha Mehta,Bengaluru,Gujarat,2024-04-21,Enterprise
CUS007277,Nikhil Singh,Kolkata,Tamil Nadu,2024-01-07,Enterprise
CUS007278,Meera Sharma,Hyderabad,Tamil Nadu,2025-01-19,Retail
CUS007279,Pooja Joshi,Chennai,Maharashtra,2022-01-28,Enterprise
CUS007280,Vikram Joshi,Pune,Uttar Pradesh,2025-04-05,Retail
CUS007281,Ananya Patel,Kolkata,Delhi,2022-07-14,Enterprise
CUS007282,Aditya Singh,Chennai,Uttar Pradesh,2025-12-18,Enterprise
CUS007283,Aarav Verma,Bengaluru,Karnataka,2023-04-30,Retail
CUS007284,Meera Mehta,Lucknow,Gujarat,2023-06-26,Retail
CUS007285,Arjun Sharma,Mumbai,Telangana,2024-04-10,Retail
CUS007286,Aditya Malhotra,Bengaluru,Karnataka,2023-11-01,Retail
CUS007287,Aarav Mehta,Delhi,Delhi,2024-02-24,Retail
CUS007288,Simran Singh,Mumbai,Gujarat,2023-07-20,Retail
CUS007289,Sneha Mehta,Bengaluru,Karnataka,2022-08-28,Business
CUS007290,Arjun Verma,Pune,Rajasthan,2022-11-16,Retail
CUS007291,Arjun Sharma,Mumbai,West Bengal,2022-06-25,Enterprise
CUS007292,Karan Patel,Lucknow,Uttar Pradesh,2023-08-28,Business
CUS007293,Karan Verma,Pune,Tamil Nadu,2022-08-14,Enterprise
CUS007294,Simran Gupta,Pune,Rajasthan,2022-05-31,Enterprise
CUS007295,Aarav Sharma,Chennai,Gujarat,2024-06-22,Retail
CUS007296,Meera Jain,Ahmedabad,Karnataka,2024-01-18,Enterprise
CUS007297,Meera Patel,Kolkata,Gujarat,2023-05-04,Business
CUS007298,Rohan Verma,Mumbai,Karnataka,2025-08-28,Retail
CUS007299,Rahul Jain,Jaipur,Gujarat,2024-09-07,Retail
CUS007300,Vivaan Mehta,Ahmedabad,Tamil Nadu,2024-05-17,Retail
CUS007301,Rohan Verma,Lucknow,Delhi,2023-01-31,Business
CUS007302,Karan Joshi,Kolkata,Telangana,2022-06-16,Enterprise
CUS007303,Ishita Malhotra,Pune,Tamil Nadu,2024-08-22,Retail
CUS007304,Vikram Gupta,Bengaluru,Delhi,2022-09-21,Enterprise
CUS007305,Vikram Malhotra,Lucknow,West Bengal,2025-11-22,Enterprise
CUS007306,Meera Jain,Ahmedabad,Maharashtra,2023-10-09,Enterprise
CUS007307,Karan Kapoor,Lucknow,Rajasthan,2025-05-03,Enterprise
CUS007308,Arjun Mehta,Jaipur,Karnataka,2022-07-22,Business
CUS007309,Arjun Gupta,Mumbai,Maharashtra,2022-05-17,Business
CUS007310,Rohan Verma,Mumbai,Delhi,2023-08-23,Enterprise
CUS007311,Nikhil Verma,Chennai,Telangana,2024-05-02,Business
CUS007312,Ananya Patel,Bengaluru,West Bengal,2022-06-02,Enterprise
CUS007313,Vikram Verma,Mumbai,Uttar Pradesh,2022-01-02,Enterprise
CUS007314,Aisha Mehta,Lucknow,Tamil Nadu,2023-09-28,Business
CUS007315,Vivaan Kapoor,Chennai,West Bengal,2022-01-11,Retail
CUS007316,Neha Sharma,Mumbai,Maharashtra,2024-10-06,Business
CUS007317,Aditya Joshi,Pune,Gujarat,2022-08-02,Retail
CUS007318,Vivaan Patel,Mumbai,Delhi,2024-07-14,Retail
CUS007319,Pooja Singh,Mumbai,Rajasthan,2025-07-17,Enterprise
CUS007320,Aditya Joshi,Delhi,Maharashtra,2023-05-16,Business
CUS007321,Vikram Malhotra,Ahmedabad,Tamil Nadu,2024-05-14,Business
CUS007322,Aarav Sharma,Mumbai,Uttar Pradesh,2022-05-11,Enterprise
CUS007323,Kavya Verma,Delhi,Gujarat,2026-01-20,Retail
CUS007324,Karan Kapoor,Delhi,Telangana,2022-06-03,Retail
CUS007325,Aisha Verma,Bengaluru,Telangana,2025-11-11,Retail
CUS007326,Ishita Patel,Mumbai,Telangana,2024-08-26,Business
CUS007327,Ishita Mehta,Ahmedabad,Delhi,2023-07-17,Enterprise
CUS007328,Rahul Jain,Bengaluru,Maharashtra,2025-08-12,Business
CUS007329,Ishita Jain,Mumbai,Maharashtra,2024-05-15,Enterprise
CUS007330,Neha Mehta,Pune,Karnataka,2024-11-27,Enterprise
CUS007331,Meera Patel,Chennai,Uttar Pradesh,2022-11-01,Retail
CUS007332,Neha Mehta,Ahmedabad,Tamil Nadu,2022-10-28,Retail
CUS007333,Vikram Verma,Ahmedabad,Telangana,2023-10-28,Retail
CUS007334,Priya Patel,Ahmedabad,Telangana,2025-04-03,Business
CUS007335,Aarav Mehta,Pune,Tamil Nadu,2025-08-15,Business
CUS007336,Arjun Patel,Bengaluru,West Bengal,2025-08-30,Retail
CUS007337,Priya Verma,Ahmedabad,Karnataka,2025-07-19,Retail
CUS007338,Aarav Joshi,Jaipur,Uttar Pradesh,2025-11-01,Retail
CUS007339,Vikram Kapoor,Ahmedabad,Uttar Pradesh,2025-11-02,Enterprise
CUS007340,Kavya Joshi,Ahmedabad,Maharashtra,2022-08-17,Enterprise
CUS007341,Nikhil Singh,Pune,Telangana,2022-08-07,Enterprise
CUS007342,Kavya Verma,Hyderabad,West Bengal,2023-09-20,Business
CUS007343,Priya Singh,Hyderabad,Karnataka,2024-01-31,Enterprise
CUS007344,Amit Joshi,Bengaluru,Gujarat,2025-05-19,Business
CUS007345,Vivaan Patel,Ahmedabad,Rajasthan,2024-01-08,Retail
CUS007346,Meera Singh,Mumbai,West Bengal,2023-10-17,Retail
CUS007347,Neha Sharma,Lucknow,Karnataka,2024-08-28,Retail
CUS007348,Aditya Patel,Jaipur,Tamil Nadu,2025-06-26,Business
CUS007349,Pooja Malhotra,Kolkata,Telangana,2025-08-12,Retail
CUS007350,Amit Gupta,Delhi,Uttar Pradesh,2022-02-13,Business
CUS007351,Meera Sharma,Lucknow,Tamil Nadu,2024-09-16,Enterprise
CUS007352,Rahul Kapoor,Mumbai,Rajasthan,2023-07-01,Business
CUS007353,Rahul Mehta,Ahmedabad,Rajasthan,2022-04-12,Business
CUS007354,Ananya Malhotra,Lucknow,Delhi,2023-08-13,Retail
CUS007355,Aisha Patel,Mumbai,Uttar Pradesh,2023-12-11,Business
CUS007356,Vivaan Mehta,Delhi,West Bengal,2024-11-16,Enterprise
CUS007357,Amit Sharma,Jaipur,Rajasthan,2025-09-05,Retail
CUS007358,Sneha Kapoor,Bengaluru,Maharashtra,2022-09-09,Retail
CUS007359,Arjun Joshi,Lucknow,Tamil Nadu,2025-05-19,Retail
CUS007360,Pooja Jain,Delhi,Karnataka,2023-05-10,Retail
CUS007361,Rohan Gupta,Ahmedabad,West Bengal,2024-10-17,Retail
CUS007362,Meera Sharma,Bengaluru,Rajasthan,2023-12-06,Business
CUS007363,Arjun Mehta,Delhi,West Bengal,2025-12-03,Retail
CUS007364,Neha Patel,Bengaluru,Telangana,2022-12-24,Business
CUS007365,Vikram Singh,Delhi,Karnataka,2023-10-09,Enterprise
CUS007366,Vikram Singh,Kolkata,Telangana,2023-01-04,Retail
CUS007367,Ishita Jain,Pune,Uttar Pradesh,2023-06-02,Retail
CUS007368,Vivaan Joshi,Lucknow,Karnataka,2024-09-12,Business
CUS007369,Arjun Gupta,Jaipur,West Bengal,2022-05-15,Enterprise
CUS007370,Amit Verma,Delhi,Tamil Nadu,2022-04-14,Enterprise
